ID марки,ID модели,Модель,Поколение,Тип кузова,Года поколения от,Года поколения до,Тип авто
39,35167,G3500 Cutaway Van,G3500 Cutaway Van,Van,1970,1996,PC
39,35169,G15 Extended Passenger Van,G15 Extended Passenger Van,Bus,1970,1996,PC
39,35170,G1500 Extended Passenger Van,G1500 Extended Passenger Van,Bus,1970,1996,PC
39,35172,G25 Extended Passenger Van,G25 Extended Passenger Van,Bus,1970,1996,PC
39,35173,G2500 Extended Passenger Van,G2500 Extended Passenger Van,Bus,1970,1996,PC
39,35174,G2500 Standard Passenger Van,G2500 Standard Passenger Van,Bus,1970,1996,PC
39,35175,G3500 Extended Passenger Van,G3500 Extended Passenger Van,Van,1970,1996,PC
39,35176,G3500 Standard Cargo Van,G3500 Standard Cargo Van,Van,1970,1996,PC
39,35177,K1500 Extended Cab Pickup,K1500 Extended Cab Pickup,Pickup,1987,2000,PC
39,35178,K1500 Standard Cab Pickup,K1500 Standard Cab Pickup,Pickup,1987,2000,PC
39,35179,K25 Extended Cab Pickup,K25 Extended Cab Pickup,Pickup,1972,1987,PC
39,35180,K2500 Extended Cab Pickup,K2500 Extended Cab Pickup,Pickup,1987,2000,PC
39,35181,K2500 Standard Cab Pickup,K2500 Standard Cab Pickup,Pickup,1987,2000,PC
39,35182,K35 Crew Cab Pickup,K35 Crew Cab Pickup,Pickup,1972,1987,PC
39,35183,K3500 Crew Cab Pickup,K3500 Crew Cab Pickup,Pickup,1987,2000,PC
39,35184,K3500 Standard Cab Pickup,K3500 Standard Cab Pickup,Pickup,1987,2000,PC
39,35185,K2500 Cab & Chassis,K2500 Cab & Chassis,Van,1987,2000,PC
39,35186,K3500 Cab & Chassis,K3500 Cab & Chassis,Van,1987,2000,PC
39,35187,K1500 Suburban Closed Off-Road Vehicle,K1500 Suburban Closed Off-Road Vehicle,Off-Road,1991,2000,PC
39,35188,K2500 Suburban Closed Off-Road Vehicle,K2500 Suburban Closed Off-Road Vehicle,Off-Road,1991,1999,PC
39,35189,P2500 Stripped Chassis,P2500 Stripped Chassis,Van,1978,1987,PC
39,35190,P2500 Stripped Chassis,P2500 Stripped Chassis,Van,1987,1989,PC
39,35191,P3500 Cab & Chassis,P3500 Cab & Chassis,Van,1986,1999,PC
39,35192,P3500 Stripped Chassis,P3500 Stripped Chassis,Van,1987,1999,PC
39,35193,P3500 Standard Cargo Van,P3500 Standard Cargo Van,Van,1987,1999,PC
39,35194,R2500 Crew Cab Pickup,R2500 Crew Cab Pickup,Pickup,1986,2000,PC
39,35195,R3500 Crew Cab Pickup,R3500 Crew Cab Pickup,Pickup,1986,2000,PC
39,35196,S15 Extended Cab Pickup,S15 Extended Cab Pickup,Pickup,1981,1994,PC
39,35197,S15 Standard Cab Pickup,S15 Standard Cab Pickup,Pickup,1981,1994,PC
39,35199,Safari Extended Passenger Van,Safari Extended Passenger Van,Bus,1984,1994,PC
39,35200,Safari Standard Passenger Van,Safari Standard Passenger Van,Bus,1994,2005,PC
39,35201,Safari Extended Cargo Van,Safari Extended Cargo Van,Van,1984,1994,PC
39,35202,Safari Standard Cargo Van,Safari Standard Cargo Van,Van,1994,2005,PC
39,35203,Savana 1500 Standard Passenger Van,Savana 1500 Standard Passenger Van,Bus,2002,,PC
39,35204,Savana 1500 Standard Cargo Van,Savana 1500 Standard Cargo Van,Van,2002,,PC
39,35206,Savana 2500 Standard Passenger Van,Savana 2500 Standard Passenger Van,Bus,2002,,PC
39,35207,Savana 2500 Extended Cargo Van,Savana 2500 Extended Cargo Van,Van,1995,2002,PC
39,35208,Savana 2500 Standard Cargo Van,Savana 2500 Standard Cargo Van,Van,2002,,PC
39,35209,Savana 3500 Extended Passenger Van,Savana 3500 Extended Passenger Van,Bus,1995,2002,PC
39,35210,Savana 3500 Standard Passenger Van,Savana 3500 Standard Passenger Van,Bus,2002,,PC
39,35211,Savana 3500 Cutaway Van,Savana 3500 Cutaway Van,Van,1995,2002,PC
39,35212,Savana 3500 Standard Cargo Van,Savana 3500 Standard Cargo Van,Van,2002,,PC
39,35213,Sierra 1500 Crew Cab Pickup,Sierra 1500 Crew Cab Pickup,Pickup,1997,2007,PC
39,35214,Sierra 2500 Hd Crew Cab Pickup,Sierra 2500 Hd Crew Cab Pickup,Pickup,2000,2007,PC
39,35215,Sierra 3500 Crew Cab Pickup,Sierra 3500 Crew Cab Pickup,Pickup,2000,2007,PC
39,35217,Sonoma Crew Cab Pickup,Sonoma Crew Cab Pickup,Pickup,1993,2004,PC
39,35219,V3500 Crew Cab Pickup,V3500 Crew Cab Pickup,Pickup,1986,1991,PC
39,35804,C3500 Standard Cab Pickup,C3500 Standard Cab Pickup,Pickup,1987,2001,PC
39,35805,P2500 Standard Cargo Van,P2500 Standard Cargo Van,Van,1987,1989,PC
39,35806,Sierra 2500 Crew Cab Pickup,Sierra 2500 Crew Cab Pickup,Pickup,1997,2006,PC
39,36010,Canyon Cab & Chassis,Canyon Cab & Chassis,Van,2003,2012,PC
39,36011,Canyon Extended Cab Pickup,Canyon Extended Cab Pickup,Pickup,2003,2012,PC
39,36012,Canyon Standard Cab Pickup,Canyon Standard Cab Pickup,Pickup,2003,2012,PC
39,36013,G2500 Standard Cargo Van,G2500 Standard Cargo Van,Van,1970,1996,PC
39,36015,Savana 3500 Cutaway Van,Savana 3500 Cutaway Van,Van,2002,,PC
39,36016,Savana 3500 Extended Cargo Van,Savana 3500 Extended Cargo Van,Van,2002,,PC
39,36017,Sierra 1500 Crew Cab Pickup,Sierra 1500 Crew Cab Pickup,Pickup,2006,2013,PC
39,36019,Sierra 1500 Standard Cab Pickup,Sierra 1500 Standard Cab Pickup,Pickup,2007,2013,PC
39,36020,Sierra 2500 Hd Cab & Chassis,Sierra 2500 Hd Cab & Chassis,Van,2006,2013,PC
39,36021,Sierra 2500 Hd Crew Cab Pickup,Sierra 2500 Hd Crew Cab Pickup,Pickup,2006,2013,PC
39,36022,Sierra 2500 Hd Extended Cab Pickup,Sierra 2500 Hd Extended Cab Pickup,Pickup,2006,2013,PC
39,36023,Sierra 2500 Hd Standard Cab Pickup,Sierra 2500 Hd Standard Cab Pickup,Pickup,2006,2013,PC
39,36024,Sierra 3500 Hd Cab & Chassis,Sierra 3500 Hd Cab & Chassis,Van,2006,2013,PC
39,36025,Sierra 3500 Hd Crew Cab Pickup,Sierra 3500 Hd Crew Cab Pickup,Pickup,2006,2013,PC
39,36026,Sierra 3500 Hd Extended Cab Pickup,Sierra 3500 Hd Extended Cab Pickup,Pickup,2006,2013,PC
39,36027,Sierra 3500 Hd Standard Cab Pickup,Sierra 3500 Hd Standard Cab Pickup,Pickup,2006,2013,PC
39,36028,Yukon Xl 2500,Yukon Xl 2500,Suv,2006,2014,PC
39,36029,Yukon Xl 1500,Yukon Xl 1500,Suv,2006,2014,PC
39,36031,Tracker Closed Off-Road Vehicle,Tracker Closed Off-Road Vehicle,Off-Road,1988,1991,PC
39,36191,P3500 Stripped Chassis,P3500 Stripped Chassis,Van,1978,1987,PC
39,36385,Acadia,Acadia (Tn1),Suv,2017,,PC
39,38109,12,12,Van,1995,2001,CV
39,38110,14,14,Van,1995,2001,CV
39,38111,15,15,Van,1995,2001,CV
39,38112,16,16,Van,1995,2001,CV
39,38113,5,5,Van,1998,2001,CV
39,38114,6,6,Van,1958,2001,CV
39,38115,7,7,Van,1996,2001,CV
39,38146,A,A,Van,1971,1996,CV
39,38147,C,C,Van,1985,1996,CV
39,38148,D,D,Van,1964,1996,CV
39,38359,K35 Standard Cab Pickup,K35 Standard Cab Pickup,Pickup,1972,1987,PC
39,38426,C25 Standard Cab Pickup,C25 Standard Cab Pickup,Pickup,1972,1987,PC
39,38512,Terrain,Terrain,Suv,2017,,PC
39,39339,G15 Standard Cargo Van,G15 Standard Cargo Van,Van,1966,1970,PC
39,39341,G25 Standard Cargo Van,G25 Standard Cargo Van,Van,1966,1970,PC
39,39342,G35 Standard Cargo Van,G35 Standard Cargo Van,Van,1966,1970,PC
39,39343,G35 Standard Passenger Van,G35 Standard Passenger Van,Bus,1966,1970,PC
39,39354,G15 Standard Cargo Van,G15 Standard Cargo Van,Van,1970,1996,PC
39,39355,G15 Standard Passenger Van,G15 Standard Passenger Van,Bus,1970,1996,PC
39,39360,G Serie Standard Passenger Van,G Serie Standard Passenger Van,Bus,1973,1984,PC
39,39374,Jimmy,Jimmy,Off-Road,1968,1972,PC
39,39401,C35 Pickup,C35 Pickup,Pickup,1965,1974,PC
39,39416,K25 Pickup,K25 Pickup,Pickup,1966,1974,PC
39,39423,K35 Pickup,K35 Pickup,Pickup,1966,1971,PC
39,39433,Sierra 2500 Hd Cab & Chassis,Sierra 2500 Hd Cab & Chassis,Van,2013,,PC
39,39802,Yukon Xl,Yukon Xl (K2y),Suv,2014,,PC
39,40444,Sierra 2500 Hd Standard Cab Pickup,"Sierra 2500 Hd Standard Cab Pickup (C20, K20)",Pickup,2019,,PC
39,40445,Sierra 2500 Hd Crew Cab Pickup,"Sierra 2500 Hd Crew Cab Pickup (C20, K20)",Pickup,2019,,PC
39,40447,Sierra 2500 Hd Extended Cab Pickup,"Sierra 2500 Hd Extended Cab Pickup (C20, K20)",Pickup,2019,,PC
39,40453,Sierra 3500 Hd Standard Cab Pickup,Sierra 3500 Hd Standard Cab Pickup,Pickup,2019,,PC
39,40454,Sierra 3500 Hd Crew Cab Pickup,Sierra 3500 Hd Crew Cab Pickup,Pickup,2019,,PC
39,40455,Sierra 3500 Hd Extended Cab Pickup,Sierra 3500 Hd Extended Cab Pickup,Pickup,2019,,PC
39,40474,Sierra 1500 Standard Cab Pickup,Sierra 1500 Standard Cab Pickup,Pickup,2019,,PC
39,40475,Sierra 1500 Crew Cab Pickup,Sierra 1500 Crew Cab Pickup,Pickup,2019,,PC
39,40476,Sierra 1500 Extended Cab Pickup,Sierra 1500 Extended Cab Pickup,Pickup,2019,,PC
39,40478,Sierra Crew Cab Pickup,Sierra Crew Cab Pickup,Pickup,2019,,PC
39,40479,Sierra Standard Cab Pickup,Sierra Standard Cab Pickup,Pickup,2019,,PC
39,40958,Yukon,Yukon (Gmt1ug),Off-Road,2020,,PC
39,40959,Yukon Xl,Yukon Xl (Gmt1yg),Suv,2020,,PC
39,41768,C3500 Cab & Chassis,C3500 Cab & Chassis,Van,1987,2002,PC
39,42483,Hummer Ev Crew Cab Pickup,Hummer Ev Crew Cab Pickup,Pickup,2021,,PC
39,42747,C6500,C6500,Van,1990,2000,CV
39,42748,C7500,C7500,Van,1990,2000,CV
39,44040,Sierra 3500 Hd Cab & Chassis,Sierra 3500 Hd Cab & Chassis,Van,2019,,PC
39,44153,Hummer Ev Suv,Hummer Ev Suv (Tt),Suv,2023,,PC
39,44154,Canyon Crew Cab Pickup,Canyon Crew Cab Pickup (T4_),Pickup,2022,,PC
39,45649,Sierra Ev Crew Cab Pickup,Sierra Ev Crew Cab Pickup,Pickup,2024,,PC
39,45651,Acadia,Acadia,Suv,2024,,PC
45,873,Civic Iii Saloon,"Civic Iii Saloon (Am, Ak, Au)",Saloon,1983,1988,PC
45,1246,Accord Iv,Accord Iv (Cb),Saloon,1989,1993,PC
45,1247,Accord Iii,Accord Iii (Ca),Saloon,1985,1989,PC
45,1248,Accord Iv Coupe,"Accord Iv Coupe (Cb, Cc)",Coupe,1989,1993,PC
45,1249,Civic Iii Shuttle,"Civic Iii Shuttle (An, Ar)",Estate,1983,1987,PC
45,1250,Civic Iv Saloon,"Civic Iv Saloon (Ed, Ef)",Saloon,1987,1993,PC
45,1251,Accord I Hatchback,"Accord I Hatchback (Sj, Sy)",Hatchback,1979,1983,PC
45,1252,Accord Ii Hatchback,"Accord Ii Hatchback (Ac, Ad)",Hatchback,1983,1985,PC
45,1253,Accord Ii,"Accord Ii (Ac, Ad)",Saloon,1983,1985,PC
45,1254,Legend I Coupe,Legend I Coupe (Ka_),Coupe,1987,1991,PC
45,1255,Legend I,"Legend I (Hs, Ka)",Saloon,1986,1991,PC
45,1256,Civic Iv Hatchback,"Civic Iv Hatchback (Ec, Ed, Ee, Ef)",Hatchback,1987,1993,PC
45,1257,Prelude I Coupe,Prelude I Coupe (Sn),Coupe,1978,1983,PC
45,1258,Prelude Ii,Prelude Ii (Ab),Coupe,1983,1987,PC
45,1259,Crx I,"Crx I (Af, As)",Coupe,1983,1987,PC
45,1260,Crx Ii,"Crx Ii (Ed, Ee)",Coupe,1987,1992,PC
45,1261,Prelude Iii,Prelude Iii (Ba),Coupe,1986,1996,PC
45,1262,Nsx I Coupe,Nsx I Coupe (Na),Coupe,1990,2005,PC
45,1263,Accord V,"Accord V (Cc, Cd)",Saloon,1992,1997,PC
45,1264,Civic V Saloon,"Civic V Saloon (Eg, Eh)",Saloon,1991,1996,PC
45,1265,Accord I,"Accord I (Sj, Sy, Sm)",Saloon,1976,1983,PC
45,1266,Legend Ii Coupe,Legend Ii Coupe (Ka),Coupe,1991,1996,PC
45,1267,Jazz I,Jazz I (Aa),Hatchback,1983,1986,PC
45,1268,Quintet,Quintet (Su),Hatchback,1980,1985,PC
45,1269,Civic I Hatchback,Civic I Hatchback (Sb),Hatchback,1972,1983,PC
45,1270,Civic Iii Hatchback,"Civic Iii Hatchback (Al, Aj, Ag, Ah)",Hatchback,1983,1987,PC
45,1271,Concerto,"Concerto (Hw, Ma)",Hatchback,1989,1996,PC
45,1272,Accord V Aerodeck,Accord V Aerodeck (Ce),Estate,1993,1998,PC
45,1273,Accord V Coupe,Accord V Coupe (Cd),Coupe,1993,1998,PC
45,1274,Civic V Coupe,Civic V Coupe (Ej),Coupe,1993,1996,PC
45,1275,Civic Vi Fastback,"Civic Vi Fastback (Ma, Mb)",Hatchback,1994,2001,PC
45,1276,Accord Iv Aerodeck,Accord Iv Aerodeck (Cb),Estate,1989,1994,PC
45,1277,Prelude Iv,Prelude Iv (Bb_),Coupe,1991,1997,PC
45,1278,Civic Iv Shuttle,"Civic Iv Shuttle (Ee, Ef)",Estate,1988,1995,PC
45,1279,Crx Iii,"Crx Iii (Eh, Eg)",Coupe,1992,1998,PC
45,1323,Shuttle,Shuttle (Ra),Mpv,1994,2004,PC
45,1468,Civic Vi Hatchback,"Civic Vi Hatchback (Ej, Ek)",Hatchback,1995,2001,PC
45,1469,Civic Vi Saloon,"Civic Vi Saloon (Ej, Ek, So)",Saloon,1995,2001,PC
45,1490,Accord V,"Accord V (Ce, Cf_, Cd)",Saloon,1995,1998,PC
45,1544,Legend Iii,Legend Iii (Ka),Saloon,1996,2004,PC
45,1857,N600 Iii,N600 Iii,Hatchback,1966,1974,PC
45,1978,Cr-V I,Cr-V I (Rd),Suv,1995,2002,PC
45,3471,Accord Iii Aerodeck,Accord Iii Aerodeck (Ca),Estate,1985,1989,PC
45,3479,Nsx I Convertible,Nsx I Convertible (Na),Coupe,1995,2005,PC
45,3500,Prelude V,Prelude V (Bb_),Coupe,1996,2001,PC
45,3552,Capa,Capa (Ga),Mpv,1998,2002,PC
45,3562,Civic Vi Aerodeck,"Civic Vi Aerodeck (Mb, Mc)",Estate,1998,2001,PC
45,3576,Civic I Saloon,Civic I Saloon (Sf),Saloon,1979,1985,PC
45,3896,Accord Vi,"Accord Vi (Ck, Cg, Ch, Cf, Cl)",Saloon,1997,2003,PC
45,3897,Legend Ii,Legend Ii (Ka),Saloon,1991,1996,PC
45,3920,Civic V Hatchback,"Civic V Hatchback (Eg, Eh)",Hatchback,1991,1995,PC
45,3950,Accord Vi Coupe,Accord Vi Coupe (Cg),Coupe,1997,2003,PC
45,3997,S2000,S2000 (Ap),Coupe,1999,,PC
45,4052,Integra Coupe,Integra Coupe (Dc),Coupe,1993,2001,PC
45,4060,Hr-V,Hr-V (Gh_),Suv,1999,2006,PC
45,4091,Logo,Logo (Ga),Hatchback,1996,2002,PC
45,4181,Accord Vi Aerodeck,Accord Vi Aerodeck (Cf),Estate,1997,2005,PC
45,4501,Concerto Saloon,Concerto Saloon (Hww),Saloon,1989,1995,PC
45,4502,Acty,Acty (Tn),Van,1979,1986,PC
45,4576,Accord Vi Hatchback,"Accord Vi Hatchback (Ch, Cl)",Hatchback,1999,2002,PC
45,4577,Insight,Insight (Ze),Coupe,2000,2006,PC
45,4733,Civic Vii Hatchback,"Civic Vii Hatchback (Eu, Ep, Ev)",Hatchback,2000,2006,PC
45,4734,Civic Vii Coupe,Civic Vii Coupe (Em2),Coupe,2001,2005,PC
45,4783,Stream,Stream (Rn),Mpv,2001,,PC
45,4803,Civic Vii Saloon,"Civic Vii Saloon (Es, Et)",Saloon,2000,2006,PC
45,4838,Jazz Ii,"Jazz Ii (Gd_, Ge3, Ge2)",Hatchback,2001,2008,PC
45,4880,Cr-V Ii,Cr-V Ii (Rd_),Suv,2001,2007,PC
45,4881,Integra Coupe,Integra Coupe (Dc5),Coupe,2001,,PC
45,4963,Accord Vii,"Accord Vii (Cl, Cn)",Saloon,2003,2012,PC
45,4985,Accord Vii Tourer,"Accord Vii Tourer (Cm, Cn)",Estate,2002,2008,PC
45,5039,Civic Vi Coupe,"Civic Vi Coupe (Ej, Em1)",Coupe,1996,2000,PC
45,5095,Integra Hatchback,Integra Hatchback (Da),Hatchback,1985,1993,PC
45,5158,Fr-V,Fr-V (Be),Mpv,2004,,PC
45,5498,Civic Viii Hatchback,"Civic Viii Hatchback (Fn, Fk)",Hatchback,2005,2012,PC
45,5517,Civic Viii Saloon,"Civic Viii Saloon (Fd, Fa)",Saloon,2005,2013,PC
45,5859,Airwave,Airwave (Gj),Estate,2004,,PC
45,5873,Ascot Estate,"Ascot Estate (Cb, Ce)",Estate,1990,1997,PC
45,5895,Avancier,Avancier (Ta),Estate,1999,2003,PC
45,5902,Beat,Beat (Pp_),Coupe,1991,1996,PC
45,5946,City I Hatchback,City I Hatchback (Aa),Hatchback,1980,1984,PC
45,5947,City Iii Saloon,"City Iii Saloon (3a_, Sx8)",Saloon,1997,1999,PC
45,5948,City Saloon,City Saloon,Saloon,1999,2003,PC
45,5949,City Iv Saloon,City Iv Saloon (Ge4),Saloon,2002,2009,PC
45,5985,Domani,Domani (Ma_),Saloon,1992,1997,PC
45,5997,Element,Element (Yh),Suv,2002,2011,PC
45,6068,Lagreat,Lagreat,Mpv,1998,2002,PC
45,6069,Lagreat,Lagreat,Mpv,2001,,PC
45,6076,Life,Life (Ja),Hatchback,1997,2001,PC
45,6077,Life,Life (Jb),Hatchback,2001,2003,PC
45,6078,Life,Life (Jb_),Hatchback,2003,,PC
45,6173,Thats,Thats (Jd),Mpv,2001,,PC
45,6174,Thats,Thats (Jd),Mpv,2003,,PC
45,6183,Torneo Saloon,Torneo Saloon,Saloon,1994,1997,PC
45,6184,Torneo Saloon,Torneo Saloon (Cf),Saloon,1998,2003,PC
45,6185,Torneo Estate,Torneo Estate,Estate,1999,2003,PC
45,6219,Z,Z (Pa),Hatchback,1998,2002,PC
45,6247,Cr-V Iii,Cr-V Iii (Re_),Suv,2006,,PC
45,6310,City Iv Saloon,City Iv Saloon (Gd_),Saloon,2002,2008,PC
45,6318,Inspire,"Inspire (Ua1, Ua3)",Saloon,1995,1998,PC
45,6319,Inspire,"Inspire (Ua4, Ua5)",Saloon,1995,,PC
45,6321,Integra Saloon,"Integra Saloon (Da5, Da6, Da7, Da8, Da9, Db1, Db2)",Saloon,1989,1993,PC
45,6337,Smx,Smx (Rh),Hatchback,1996,2002,PC
45,6338,Stepwgn,"Stepwgn (La-Rf_, Ua-Rf_)",Mpv,2000,2005,PC
45,6339,Stepwgn,Stepwgn (Dba-Rg_),Mpv,2005,2009,PC
45,6384,Odyssey,"Odyssey (Rl1, Ra6, Ra_)",Mpv,1998,,PC
45,6385,Vamos,"Vamos (Hm_, Hj_)",Mpv,1999,,PC
45,6386,Today,Today (Ja),Hatchback,1993,1999,PC
45,6387,Today,Today (Ja),Hatchback,1985,1993,PC
45,6849,Ridgeline,Ridgeline (Yk),Pickup,2005,2014,PC
45,6910,Odyssey,Odyssey (Ra_),Mpv,1995,2000,PC
45,7468,Accord Coupe,Accord Coupe (Cm),Coupe,2003,,PC
45,7469,Stream,Stream (Rn),Mpv,2005,,PC
45,7803,Accord Viii,Accord Viii (Cu),Saloon,2008,,PC
45,7804,Accord Viii Estate,Accord Viii Estate (Cw),Estate,2008,,PC
45,7889,Jazz Iii,"Jazz Iii (Ge_, Gg_, Gp_, Za_)",Hatchback,2007,,PC
45,7933,Pilot,Pilot,Suv,2002,2008,PC
45,8040,Insight,Insight (Ze_),Hatchback,2009,,PC
45,8131,City V Saloon,"City V Saloon (Gm2, Gm3)",Saloon,2008,,PC
45,8564,Legend Iv,Legend Iv (Kb_),Saloon,2004,2013,PC
45,8581,City I Van,City I Van (Vf),Van,1982,1986,PC
45,8584,Mdx,Mdx (Yd),Suv,2003,2007,PC
45,8766,Cr-Z,Cr-Z (Zf),Coupe,2010,2016,PC
45,8809,Accord Viii,Accord Viii (Cp),Saloon,2007,,PC
45,8989,Civic Ii Hatchback,"Civic Ii Hatchback (Ss, Sl)",Hatchback,1978,1983,PC
45,8990,Civic Ii Estate,Civic Ii Estate (Wc),Estate,1979,1983,PC
45,9999,Civic Ix,Civic Ix (Fk),Hatchback,2012,2017,PC
45,10005,Brio,Brio (Dd_),Hatchback,2011,,PC
45,10021,Pilot,Pilot,Suv,2008,,PC
45,10180,Cr-V Iv,Cr-V Iv (Rm_),Suv,2012,,PC
45,10301,Civic Ix Coupe,Civic Ix Coupe,Coupe,2012,,PC
45,10303,Crosstour I,Crosstour I,Hatchback,2009,,PC
45,10304,Odyssey,Odyssey (Rl5),Mpv,2010,,PC
45,10344,Crossroad,Crossroad (Rt_),Suv,2007,2010,PC
45,10345,Elysion,Elysion (Rr),Mpv,2004,,PC
45,10590,Civic Coupe,Civic Coupe,Coupe,2005,2011,PC
45,10871,N-Box / Custom,"N-Box / Custom (Jf1, Jf2)",Hatchback,2011,,PC
45,10873,Civic Ix Saloon,Civic Ix Saloon (Fb),Saloon,2011,2016,PC
45,10998,Accord Ix Coupe,Accord Ix Coupe,Coupe,2012,,PC
45,10999,Accord Ix Saloon,Accord Ix Saloon (Cr),Saloon,2012,,PC
45,11274,Freed I,"Freed I (Gb3, Gb4, Gp3)",Mpv,2008,2016,PC
45,11333,Accord Hatchback,Accord Hatchback (Tf),Hatchback,2009,,PC
45,11373,Accord Iii Coupe,Accord Iii Coupe,Coupe,1985,1989,PC
45,11411,Amaze Mk I,"Amaze Mk I (Df1, Df2)",Saloon,2013,,PC
45,11444,Accord Vii,Accord Vii (Cm),Saloon,2002,2008,PC
45,11612,Mobilio,Mobilio (Gb_),Mpv,2001,2008,PC
45,11755,Civic Ix Tourer,Civic Ix Tourer (Fk),Estate,2014,2016,PC
45,11762,City Vi Saloon,"City Vi Saloon (Gm4, Gm5, Gm6, Gm9, Gm7)",Saloon,2013,,PC
45,12019,Nc Integra,Nc Integra,,2011,2015,MB
45,12020,Ns,Ns,,1986,1987,MB
45,12021,Scv,Scv,,2002,2011,MB
45,12257,Ca,Ca,,1995,1999,MB
45,12258,Pa,Pa,,1976,1988,MB
45,12259,Cb,Cb (251cc - 500cc),,1962,2019,MB
45,12260,Cbf,Cbf,,2004,2014,MB
45,12261,Cbr,Cbr ( - 600cc),,1986,2020,MB
45,12262,Cbx,Cbx,,1978,2002,MB
45,12263,Cg,Cg,,1976,2024,MB
45,12264,Ch,Ch,,1994,1998,MB
45,12265,Clr,Clr,,1998,1999,MB
45,12266,Cm,Cm,,1978,1984,MB
45,12267,Cmx,Cmx,,1995,2001,MB
45,12268,Cn,Cn,,1986,1998,MB
45,12269,Crf,Crf,,2004,2021,MB
45,12270,Dax,Dax,,1976,2001,MB
45,12271,Dn-01,Dn-01,,2008,2011,MB
45,12272,Ses,Ses,,2002,2006,MB
45,12273,Fes,Fes,,1998,2014,MB
45,12274,Fmx,Fmx,,2005,2007,MB
45,12275,Fx,Fx,,1999,2002,MB
45,12276,Gl,Gl,,1974,2016,MB
45,12277,Anf,Anf,,2007,2011,MB
45,12278,Mbx,Mbx,,1982,1989,MB
45,12279,Msx,Msx,,2013,,MB
45,12280,Mtx,Mtx,,1981,1989,MB
45,12281,Nb,Nb,,1986,,MB
45,12282,Nc,Nc,,2011,2022,MB
45,12283,Nh,Nh,,1982,1996,MB
45,12284,Nsc,Nsc,,2011,,MB
45,12285,Nsr,Nsr,,1989,2003,MB
45,12286,Nss,Nss,,2000,2004,MB
45,12287,Nt,Nt,,1998,2009,MB
45,12288,Ntv,Ntv,,1988,1998,MB
45,12289,Nx,Nx,,1988,2014,MB
45,12290,Pcx,Pcx,,2010,2023,MB
45,12291,Pk,Pk,,1994,1996,MB
45,12292,Ps,Ps,,2004,2011,MB
45,12293,Px,Px,,1983,1989,MB
45,12294,Rvf,Rvf,,1994,1997,MB
45,12295,Sa,Sa,,1985,1995,MB
45,12296,Sfx,Sfx,,1996,2000,MB
45,12297,Sgx,Sgx,,1997,2001,MB
45,12298,Sh,Sh,,1990,2021,MB
45,12299,Srx,Srx,,1998,2000,MB
45,12300,Fjs,Fjs,,2001,2010,MB
45,12301,Sj,Sj,,1994,2001,MB
45,12302,Slr,Slr,,1997,1998,MB
45,12303,St,St,,1990,2010,MB
45,12304,Sw-T,Sw-T,,2009,,MB
45,12305,Sxr,Sxr,,1998,2000,MB
45,12306,Vf,Vf,,1982,2000,MB
45,12307,Vfr,Vfr,,1985,2015,MB
45,12308,Vt,Vt,,1983,2015,MB
45,12309,Vtr,Vtr,,1997,2012,MB
45,12310,Vtx,Vtx,,2001,2008,MB
45,12311,Wave,Wave,,2002,2021,MB
45,12312,X8r,X8r,,1998,2002,MB
45,12313,Xbr,Xbr,,1985,1990,MB
45,12314,Xl,Xl,,1972,2015,MB
45,12315,Xlr,Xlr,,1996,2003,MB
45,12316,Xr,Xr,,1984,2016,MB
45,12317,Xrv,Xrv,,1988,2003,MB
45,12318,Zb,Zb,,1988,,MB
45,12319,Nps,Nps,,2005,2011,MB
45,13018,Vezel Suv,Vezel Suv (Ru),Suv,2013,,PC
45,13101,Jazz Iv,Jazz Iv (Gk_),Hatchback,2013,,PC
45,13221,Mobilio,Mobilio (Dd_),Mpv,2013,,PC
45,13326,Odyssey,"Odyssey (Rc1, Rc2, Rc4)",Mpv,2013,,PC
45,13486,Z,Z,,1979,1985,MB
45,13489,Vision,Vision,,2011,,MB
45,13490,Silverwing,Silverwing,,2006,2010,MB
45,13506,Cx,Cx,,1977,1986,MB
45,13508,Ctx,Ctx,,2013,2013,MB
45,13535,Anc,Anc,,2013,,MB
45,13561,Nes,Nes,,2000,2006,MB
45,13606,Hr-V,Hr-V (Ru),Suv,2014,,PC
45,13793,N-One,N-One (Jg),Hatchback,2012,,PC
45,13796,N-Box Slash,N-Box Slash (Jf),Hatchback,2014,,PC
45,13799,N-Wgn I,N-Wgn I (Jh),Hatchback,2013,2019,PC
45,13908,Horizon Closed Off-Road Vehicle,Horizon Closed Off-Road Vehicle (Ubs),Off-Road,1993,1998,PC
45,13998,Nxr,Nxr,,2003,2018,MB
45,14000,Pop,Pop,,2007,2015,MB
45,14001,Xlx,Xlx,,1980,1994,MB
45,14002,Lead,Lead,,1998,1999,MB
45,14003,Xre,Xre,,2008,2024,MB
45,14013,Rafaga Saloon,Rafaga Saloon (Ce_),Saloon,1993,1997,PC
45,14221,Turuna,Turuna,,1979,1986,MB
45,14222,Ml,Ml,,1977,,MB
45,14232,Biz,Biz,,2005,2018,MB
45,14233,C,C,,1992,2006,MB
45,14284,Montesa Cota,Montesa Cota,,2007,,MB
45,14356,Pilot,Pilot,Suv,2015,,PC
45,14368,Orthia / Partner,"Orthia / Partner (El_, Ey_)",Estate,1995,2002,PC
45,14394,Glx,Glx,,1996,2000,MB
